Word;lexema;tristeza;alegria;miedo;ira;asco;tipoPalabra;genero;numero
lumbre;lumbr;1,31;1,35;2,47;1,13;1,06;NOUN;M;S
luminosa;lumin;1,25;1,1;3,15;1,1;1,05;PROPN;X;X
luminosidad;lumin;1,23;1,23;3,8;1,17;1,03;NOUN;F;S
luminoso;lumin;1,1;1,23;3,43;1,13;1,1;ADJ;M;S
luna;lun;2,5;1,67;3,47;1,07;1,03;PROPN;X;X
lunar;lun;1,1;1,28;1,66;1,1;1,31;VERB;X;X
lupa;lup;1,05;1,1;1,95;1,05;1,1;PROPN;X;X
lupus;lupus;3,41;3,29;1,06;2,06;3,06;PROPN;X;X
lustre;lustr;1,29;1,31;1,55;1,59;1,56;VERB;X;S
lustro;lustr;1,65;1,25;1,55;1,28;1;NOUN;M;S
lustroso;lustros;1,11;1,22;2,38;1,58;1,28;ADJ;M;S
luto;lut;4,4;3,35;1,05;2,6;2,3;NOUN;M;S
luxemburguesa;luxemburgues;1;1;1,94;1,1;1,06;ADJ;F;S
luz;luz;1,17;1,2;3,67;1,13;1,07;NOUN;F;S
lycra;lycra;1,06;1,3;1,74;1,24;1,4;PROPN;X;X
macabro;macabr;3,3;3,2;1,44;3,2;2,6;ADJ;M;S
macarena;macaren;1;1,05;3;1,25;1,26;PROPN;X;X
macedonio;macedoni;1;1;2,05;1;1,18;NOUN;M;S
maceta;macet;1,1;1,17;2,24;1,07;1,07;PROPN;X;X
machacar;machac;3,2;2,65;1,16;3,25;2,15;VERB;X;X
machete;machet;1,73;3,43;1,17;2,23;1,7;NOUN;M;S
machista;machist;3,17;2,53;1,17;4,07;3,8;ADJ;X;S
macho;mach;1,45;1,25;2,2;1,5;2,05;NOUN;M;S
maciza;maciz;1,35;1,6;1,95;1,37;1,6;NOUN;F;S
macizo;maciz;1,2;1,35;2,4;1,58;1,16;NOUN;M;S
madame;madam;1,63;1,06;2,32;1,44;1,67;NOUN;M;S
madera;mader;1,35;1,15;1,9;1,3;1,05;NOUN;F;S
maderera;maderer;1,2;1,19;1,71;1,33;1,13;PROPN;X;X
madrastra;madrastr;2,77;2,33;1,63;2,4;2,03;PROPN;X;X
madre;madr;1,86;1,52;4,79;1,48;1;PROPN;X;X
madreselva;madreselv;1,15;1,42;3,29;1,05;1,29;PROPN;X;X
madridista;madrid;1,79;1,55;2,5;2,15;2,11;ADJ;X;S
madrigal;madrigal;1,06;1,06;1,69;1,06;1,53;PROPN;X;X
madriguera;madriguer;1,05;1,2;1,9;1;1,65;VERB;X;S
madrileño;madrileñ;1,05;1;2,85;1,6;1,45;ADJ;M;S
madrina;madrin;1,05;1;3;1;1,2;PROPN;X;X
madroño;madroñ;1,06;1,29;1,94;1,33;1,33;NOUN;M;S
madrugada;madrug;1,85;1,6;1,85;1,75;1,55;NOUN;F;S
madrugón;madrugon;3,03;1,4;1,27;2,27;2,73;PROPN;X;X
madura;madur;1,65;1,65;2,79;1,5;1,4;NOUN;F;S
maduración;madur;1,87;1,77;2,97;1,23;1,5;NOUN;F;S
madurar;madur;2,05;1,85;2,9;1,55;1,25;VERB;X;X
madurez;madurez;1,65;1,55;2,95;1,2;1,2;PROPN;X;X
maduro;madur;1,15;1,4;2,2;1,4;1,45;NOUN;M;S
maestra;maestr;1,5;1,93;3,13;1,67;1,37;PROPN;X;X
maestre;maestr;1,16;1,17;2,24;1,18;1;PROPN;X;X
maestría;maestr;1,25;1,15;2,55;1,2;1;NOUN;F;S
maestro;maestr;1,3;1,47;2,57;1,3;1,13;NOUN;M;S
mafia;mafi;2,7;3,85;1,25;3,4;2,45;NOUN;M;S
mafioso;mafios;1,93;3,4;1,17;2,8;2,6;ADJ;M;S
magazín;magazin;1,22;1;2,61;1,5;1,13;PROPN;X;X
magdalena;magdalen;1,23;1,13;2,7;1,03;1,13;PROPN;X;X
magenta;magent;1,05;1,05;2,9;1,05;1,15;VERB;X;S
magia;magi;1,2;1,25;4,05;1,1;1,2;NOUN;F;S
mágico;magic;1,17;1,83;3,7;1,13;1,07;ADJ;M;S
magisterio;magisteri;1;1,25;2,7;1,4;1,25;NOUN;M;S
magistrada;magistr;1,21;1,32;1,95;1,47;1,32;ADJ;F;S
magistrado;magistr;1,2;1,32;1,7;1,4;1,35;ADJ;M;S
magistral;magistral;1,2;1,17;1,93;1,13;1,17;ADJ;X;S
magistratura;magistratur;1,05;1,35;1,6;1,16;1,6;NOUN;F;S
magma;magm;1,28;2,9;1,61;1,15;1,47;PROPN;X;X
magna;magn;1,06;1,5;1,67;1,16;1,35;PROPN;X;X
magnánimo;magnanim;1,31;1,33;2,27;1,33;1,43;ADV;X;X
magnate;magnat;1,4;1,94;1,58;2,56;2,56;PROPN;X;X
magnesio;magnesi;1,1;1,11;1,85;1,05;1,2;PROPN;X;X
magnético;magnet;1,1;1,3;1,7;1,1;1,1;ADJ;M;S
magnetismo;magnet;1,1;1,15;2;1,35;1,45;NOUN;M;S
magnificencia;magnificent;1,12;1,25;2,56;1,76;1,3;PROPN;X;X
magnífico;magnif;1;1;4,16;1;1;ADJ;M;S
magnitud;magnitud;1,3;1,6;2,25;1,65;1,15;NOUN;F;S
magnolia;magnoli;1,29;1,06;1,8;1,06;1,06;PROPN;X;X
mágnum;magnum;1,44;1,35;2,45;1,73;1,11;NOUN;F;S
mago;mag;1,13;1,4;3,33;1,17;1,1;NOUN;M;S
magrebí;magreb;1,32;2;1,87;1,17;1,5;PROPN;X;X
mahonesa;mahones;1,05;1,05;2;1,05;1,7;PROPN;X;X
maillot;maillot;1,5;1,11;2,81;1,35;1,17;PROPN;X;X
maíz;maiz;1,05;1,05;2,5;1,15;1,7;NOUN;M;S
maíz;maiz;1,3;1,23;2,23;1,23;1,5;NOUN;M;S
majestad;majest;2,1;1,35;1,5;2,25;2,7;PROPN;X;X
majestuoso;majestu;1,25;1,05;2,85;1,6;1,7;ADJ;M;S
mal;mal;3,1;3,05;1,15;3,1;2,55;ADV;X;X
mala;mal;3;2,25;1,15;3,6;2,42;ADJ;F;S
malabarista;malabar;1,27;1,5;2,93;1,17;1,07;ADV;X;X
malagueño;malagueñ;1,15;1;2,5;1,25;1,1;NOUN;M;S
malaria;malari;4,24;4,1;1;2,79;2,38;ADJ;F;S
maldad;mald;3,23;3,43;1,13;3,8;3,07;NOUN;F;S
maldecir;maldec;2,95;2,7;1,15;2,95;1,6;PROPN;X;X
maldición;maldicion;2,97;3,8;1;3,23;1,93;NOUN;F;S
maldita;maldit;3,2;3,1;1,45;3,05;2,1;PROPN;X;X
maldito;maldit;2,2;3,1;1,03;2,53;1,63;NOUN;M;S
maleducado;maleduc;2,37;1,43;1;3,53;2,7;ADJ;M;S
maleficio;malefici;1,97;2,8;1,3;2,13;1,7;NOUN;M;S
malentendido;malentend;2,8;2,4;1,4;2,63;2,6;NOUN;M;S
malestar;malest;3,57;2,5;1,07;2,13;2,3;NOUN;M;S
maleta;malet;2;1,8;3,2;1,23;1,17;PROPN;X;X
maletero;maleter;1,14;1,34;1,31;1,07;1,24;NOUN;M;S
maletín;maletin;1,25;1,6;2;1,1;1,8;NOUN;M;S
malévolo;malevol;3;3,73;1,1;3,47;2,93;PROPN;X;X
maleza;malez;2,05;2,35;1,3;1,9;2,05;NOUN;F;S
malgastar;malgast;2,9;2,4;1,23;2,9;2,07;VERB;X;X
malicia;malici;3,17;3,43;1,03;3,6;2,77;NOUN;F;S
malicioso;malici;2,95;3,68;1,25;3,45;2,9;ADJ;M;S
maligno;malign;3,15;4;1,2;3,55;3;ADJ;M;S
malla;mall;1,05;1,15;2,11;1,1;1,3;NOUN;F;S
mallorquín;mallorquin;1;1,05;2,15;1,11;1,1;ADJ;M;S
malnutrición;malnutricion;4,25;3,45;1;3,7;2,5;NOUN;F;S
malo;mal;3,2;3,33;1,07;3,33;2,57;ADJ;M;S
maloliente;malolient;1,87;1,53;1,03;2,67;4,77;ADV;X;X
malta;malt;1;1,11;3;1,3;1,1;PROPN;X;X
maltratador;maltrat;4,03;4,2;1;4,57;4,33;NOUN;M;S
maltratar;maltrat;3,9;4;1,03;4,52;3,62;VERB;X;X
maltrato;maltrat;4,33;3,87;1;4,53;3,87;NOUN;M;S
malva;malv;1,21;1,18;2,5;1,3;1,06;PROPN;X;X
malvado;malv;2,5;3,23;1,03;3,27;2,23;ADJ;M;S
malversación;malvers;3,11;2,75;1,05;3,56;3,39;NOUN;F;S
malversar;malvers;2,68;2,48;1,04;4,08;3,12;PROPN;X;X
mama;mam;1,65;1,15;3,95;1,1;1;NOUN;F;S
mamá;mam;1,3;1,1;4,85;1,1;1;PROPN;X;X
mambo;mamb;1,05;1,05;2,83;1,1;1,2;PROPN;X;X
mamut;mamut;1,6;1,7;2,1;1,4;1,1;PROPN;X;X
manada;man;1,05;2;2,8;1,3;1,11;ADJ;F;S
mánager;manag;1,16;1,15;1,9;1,25;1,25;PROPN;X;X
manantial;manantial;1,3;1,3;3,53;1,03;1,03;ADJ;X;S
mancha;manch;1,75;1,6;1,37;2,75;2,55;NOUN;F;S
manchego;mancheg;1,16;1;2;1,25;1,5;NOUN;M;S
manco;manc;2,95;1,68;1,25;1,5;1,6;PROPN;X;X
mancomunidad;mancomun;1,45;1,39;1,5;1,44;1,24;NOUN;F;S
mandada;mand;1,94;1,94;1,56;2,2;1,94;ADJ;F;S
mandado;mand;2,1;1,75;1,15;2,25;1,7;ADJ;M;S
mandamiento;mandamient;1,5;1,7;1,15;2,6;2,8;NOUN;M;S
mandar;mand;1,9;1,45;1,55;2,55;1,65;VERB;X;X
mandarín;mandarin;1,35;1,5;2,15;1,16;1,35;PROPN;X;X
mandarina;mandarin;1,1;1,1;2,7;1;1,05;VERB;X;S
mandatario;mandatari;1,53;2;1,65;2,53;2,68;NOUN;M;S
mandato;mandat;2;1,89;1,3;2,5;1,75;NOUN;M;S
mandé;mand;1,06;1,25;1,71;1,8;1,5;PROPN;X;X
mandíbula;mandibul;1,15;1,15;1,6;1,65;1,6;NOUN;F;S
manejable;manej;1,95;1,6;2;2,25;1,85;ADJ;X;S
manejar;manej;1,8;2;2,25;1,85;1,65;VERB;X;X
manejo;manej;1,46;1,54;1,93;1,46;1,32;NOUN;M;S
manera;maner;1,13;1,1;1,4;1,1;1,1;NOUN;F;S
manga;mang;1,23;1,2;1,73;1,13;1,37;PROPN;X;X
manganeso;manganes;1,33;1,06;1,88;1,56;1,29;NOUN;M;S
mango;mang;1,14;1,1;3,21;1,1;1,48;PROPN;X;X
manguera;manguer;1,3;1,3;1,8;1,27;1,33;PROPN;X;X
manía;man;2,3;2,2;1,35;2,75;2,7;NOUN;F;S
maníaco;maniac;2,27;2,8;1,1;2,03;1,27;NOUN;M;S
manicomio;manicomi;3,63;3,67;1,2;2,23;2,07;PROPN;X;X
manifestación;manifest;1,63;1,8;2,4;2,15;1,55;NOUN;F;S
manifestar;manifest;1,6;1,7;3,25;2,05;1,2;VERB;X;X
manifiesto;manifiest;1,25;1,2;1,9;1,65;1,3;NOUN;M;S
maniobra;maniobr;1,2;1,5;1,65;1,55;1,35;NOUN;F;S
maniobrar;maniobr;1,3;1,45;1,45;1,25;1,05;VERB;X;X
manipulación;manipul;3,5;3,3;1,2;3,5;3,1;NOUN;F;S
manipular;manipul;3,05;2,75;1;3,8;3,05;VERB;X;X
maniquí;maniqu;1,27;1,63;1,23;1,23;1,2;NOUN;M;S
manjar;manj;1,05;1,1;4,11;1,1;1;VERB;X;X
mano;man;1,23;1,4;2,37;1,23;1,27;NOUN;F;S
manojo;manoj;1;1,26;1,55;1,37;1,68;PROPN;X;X
manoletina;manoletin;1,12;1,06;1,94;1,29;1,56;NOUN;F;S
manopla;manopl;1,1;1,1;1,63;1;1,05;PROPN;X;X
manosear;manos;1,6;2,1;1,4;2,2;3,23;VERB;X;X
mansedumbre;mansedumbr;2;1,67;1,46;1,73;2,18;NOUN;M;S
mansión;mansion;1,25;1,55;3,35;1,4;1,8;NOUN;F;S
manso;mans;1,55;1,28;1,72;1,14;1,21;NOUN;M;S
manta;mant;1,67;1,2;3,27;1,2;1,2;PROPN;X;X
manteca;mantec;1,05;1,15;2;1,25;2,35;PROPN;X;X
mantel;mantel;1,23;1,03;1,6;1,17;1,33;PROPN;X;X
mantener;manten;1,4;1,3;2,5;1,55;1,21;VERB;X;X
mantenida;manten;2,65;1,75;1,2;2,7;2,8;ADJ;F;S
mantenimiento;manten;1,1;1,3;1,75;1,5;1,35;NOUN;M;S
mantequilla;mantequill;1;1,07;2,1;1;1,3;NOUN;F;S
mantillo;mantill;1,12;1,19;1,4;1,33;1,5;PROPN;X;X
mantis;mantis;1,05;2,45;1,44;1,7;3,12;PROPN;X;X
manto;mant;1,5;1,42;1,88;1,27;1,31;NOUN;M;S
manual;manual;1,4;1,23;1,97;1,37;1,33;ADJ;X;S
manufactura;manufactur;1,7;1,45;1,9;1,5;1,2;NOUN;F;S
manufacturera;manufacturer;1,39;1,42;1,61;1,25;1,11;ADV;X;X
manuscrito;manuscrit;1,3;1,33;1,87;1,2;1,2;NOUN;M;S
manutención;manutencion;1,55;1,45;2,15;1,33;1,53;NOUN;F;S
manzana;manzan;1,03;1,1;2,8;1,07;1,17;PROPN;X;X
manzanilla;manzanill;1,7;1,1;1,9;1;1,85;PROPN;X;X
manzano;manzan;1;1;2,75;1,2;1,1;NOUN;M;S
maña;mañ;1,1;1,1;2,35;1;1,1;PROPN;X;X
mañana;mañan;1,35;1,35;2,9;1,15;1,05;ADV;X;X
mapa;map;1,05;1,1;2,65;1,15;1;PROPN;X;X
mapache;mapach;1,07;2,33;2,5;1,1;1,63;NOUN;M;S
maqueta;maquet;1,15;1;1,7;1,15;1,15;PROPN;X;X
maquillaje;maquillaj;1,3;1,5;2,9;1,2;1,47;NOUN;M;S
máquina;maquin;1,17;1,3;1,3;1,13;1,2;NOUN;F;S
maquinar;maquin;1,4;2,25;2,35;1,8;1,5;VERB;X;X
maquinaria;maquinari;1,4;1,8;1,42;1,3;1,1;NOUN;F;S
maquinilla;maquinill;1,07;1,37;1,13;1,13;1,13;NOUN;F;S
maquinista;maquin;1,35;1,3;1,9;1,35;1,1;NOUN;X;S
mar;mar;1,7;2,17;4,1;1,03;1,1;NOUN;X;S
maracas;marac;1,05;1,05;3;1,05;1,21;PROPN;X;X
maracuyá;maracuy;1,15;1,06;2,61;1,11;1,3;PROPN;X;X
maraña;marañ;1,61;2,5;1,53;1,76;2,2;PROPN;X;X
maratón;maraton;1,4;1,5;2,95;1,4;1,25;PROPN;X;X
maravilla;maravill;1,14;1,17;4,24;1,1;1,1;PROPN;X;X
maravillosa;maravill;1,05;1;4;1,05;1,05;PROPN;X;X
maravilloso;maravill;1,03;1,2;4,43;1,13;1;ADJ;M;S
marca;marc;1,3;1,2;1,7;1,37;1,5;NOUN;F;S
marcador;marcador;1,3;1,6;1,75;1,4;1,25;NOUN;M;S
marcapáginas;marcapagin;1;1,05;2,1;1,05;1,1;NOUN;F;P
marcar;marc;1,4;1,3;2,2;1,47;1,43;VERB;X;X
marcha;march;2,15;1,35;1,75;1,35;1,3;NOUN;F;S
marchar;march;2,75;2,15;1,6;1,65;1,5;VERB;X;X
marchita;marchit;2,6;1,55;1,3;2;1,95;ADJ;F;S
marcial;marcial;1,56;1,65;1,88;1,88;1,37;ADJ;X;S
marciana;marcian;1;2,05;2,75;1;1,84;PROPN;X;X
marco;marc;1,4;1,27;1,7;1,23;1,2;NOUN;M;S
marea;mare;1,75;2,2;2,4;1,55;1,5;NOUN;F;S
mareado;mar;2,2;2,4;1,03;1,3;2,37;ADJ;M;S
marejada;marej;2,08;1,86;1,43;1,4;1,64;ADJ;F;S
maremoto;maremot;3,32;3,85;1,15;2,4;1,75;NOUN;X;X
mareo;mare;1,95;2,25;1,05;2,15;2,95;NOUN;M;S
marfil;marfil;1,6;1,4;1,55;1,6;1,85;PROPN;X;X
margarita;margarit;1,15;1,05;3,3;1;1,1;PROPN;X;X
margen;marg;1,27;1,3;1,17;1,27;1,13;NOUN;X;S
marginación;margin;4,43;3,4;1,03;3,63;3,1;NOUN;F;S
marginal;marginal;3,6;2,9;1,1;2,9;2,55;ADJ;X;S
marginalidad;marginal;3,95;3,5;1;3,1;2,7;NOUN;F;S
marido;mar;1,77;1,97;3,03;1,57;1,3;NOUN;M;S
marihuana;marihuan;1,32;2,2;2,4;1,95;2,42;PROPN;X;X
marina;marin;1,4;1,35;2,5;1,1;1,05;PROPN;X;X
marinero;mariner;1,35;1,25;2;1,15;1,15;NOUN;M;S
marino;marin;1,2;1,37;3,2;1,15;1,25;NOUN;M;S
marioneta;marionet;1,9;1,8;2;1,55;1,6;PROPN;X;X
mariposa;marip;1,33;1,33;3,23;1,17;1,77;PROPN;X;X
mariquita;mariquit;1,27;1,33;3,07;1,23;1,3;PROPN;X;X
mariscal;mariscal;1,18;1,21;1,8;1,42;1,47;PROPN;X;X
marisma;marism;1,05;1,12;2,25;1,24;1,63;ADJ;F;S
marítima;maritim;1,16;1,35;2,74;1,4;1,16;PROPN;X;X
marítimo;maritim;1,3;1,55;3;1,05;1,3;NOUN;X;X
marketing;marketing;1,05;1,4;1,8;1,5;1,3;NOUN;M;S
mármol;marmol;1,4;1,1;1,9;1,15;1,1;PROPN;X;X
marqués;marques;1,8;1,6;1,57;2,43;2,43;PROPN;X;X
marquesa;marques;1,35;1,35;2;1,95;1,8;PROPN;X;X
marquesado;marques;1,22;1,06;1,32;2,39;2,53;ADJ;M;S
marrón;marron;1,4;1;1,45;1,5;2,2;ADJ;M;S
marroquí;marroqu;1,7;1,6;2,25;1,4;1,6;ADJ;X;S
marta;mart;1,17;1,3;2,53;1,21;1,4;PROPN;X;X
martillo;martill;1,2;1,7;1,27;1,53;1,07;PROPN;X;X
martín;martin;1,17;1,11;2,24;1,28;1,06;PROPN;X;X
martini;martini;1;1,05;3,15;1,05;1,65;PROPN;X;X
mártir;mart;3,55;1,97;1,1;2,45;1,34;VERB;X;X
martirio;martiri;3,63;3,47;1;3,23;2,63;NOUN;M;S
marxismo;marxism;1,56;1,63;1,95;1,89;1,2;NOUN;M;S
marxista;marxist;1,45;2,21;2,58;2,11;1,53;ADJ;X;S
marzo;marz;1,4;1;3,05;1,25;1,05;NOUN;X;X
más;mas;1,3;1,4;2,68;1,45;1,05;ADV;X;X
masa;mas;1,4;1,7;1,85;1,3;1,3;NOUN;F;S
masacre;masacr;4,67;4,4;1;4,23;3,67;PROPN;X;X
masaje;masaj;1,1;1,2;4,03;1,13;1,1;NOUN;M;S
masajista;masaj;1,03;1,4;3,8;1,1;1,33;NOUN;X;S
máscara;masc;2,17;2,3;2,17;1,97;1,73;VERB;X;S
mascota;mascot;1,7;1,37;3,87;1,07;1,13;VERB;X;S
masculino;masculin;1,35;1,35;2,75;1,3;1,25;ADJ;M;S
mascullar;mascull;1,59;1,44;1;2,07;1,67;NOUN;M;S
masía;mas;1,35;1,06;2,11;1,22;1,28;NOUN;F;S
masiva;masiv;1,68;1,6;1,45;2,1;1,6;ADJ;F;S
masonería;mason;1,75;2,25;1,43;1,38;2,13;NOUN;F;S
master;mast;1,4;1,8;2,65;1,5;1,35;PROPN;X;X
máster;mast;1,3;2;3,2;1,5;1,25;PROPN;X;X
mástil;mastil;1,26;1,22;1,76;1,15;1,3;ADJ;X;S
masturbación;masturb;1,23;1,3;3,33;1,3;1,7;NOUN;F;S
masturbar;masturb;1,35;1,25;3;1,2;2,35;PROPN;X;X
masturbarse;masturb;1,13;1,17;3,1;1,2;1,43;PROPN;X;X
mata;mat;2,3;3;1,4;2,8;2,45;PROPN;X;X
matadero;matader;4,2;3,6;1,11;3,8;3,85;ADJ;M;S
matador;matador;3,84;3,45;1;3,79;4,15;NOUN;M;S
matanza;matanz;3,7;3,77;1,07;3,8;3,73;NOUN;F;S
matar;mat;4,2;4,59;1;4,52;3,67;VERB;X;X
mate;mat;1,3;1,33;2;1,13;1,37;PROPN;X;X
matemáticas;matemat;2,4;1,9;1,9;2,6;2,35;PROPN;X;X
matemático;matemat;1,3;1,23;1,6;1,17;1,13;ADJ;M;S
materia;materi;1,37;1,57;1,47;1,37;1,5;NOUN;F;S
material;material;1,3;1,3;1,53;1,27;1,3;NOUN;M;S
materialismo;material;2,4;2,15;1,45;2,7;2,53;NOUN;M;S
materialista;material;2,5;1,9;1,58;2,65;3,1;ADJ;X;S
materialización;materializ;1,9;1,7;1,35;1,7;1,7;NOUN;F;S
materializar;materializ;1,9;1,5;1,75;2;1,95;VERB;X;X
materna;matern;1,2;1;3,35;1;1;PROPN;X;X
maternal;maternal;1,25;1;3,9;1;1,1;ADJ;X;S
maternidad;matern;1,33;2,5;3,93;1,17;1,27;NOUN;F;S
matinal;matinal;1,05;1,21;2,26;1,74;1,5;ADJ;X;S
matiz;matiz;1,26;1,4;1,8;1,05;1,05;NOUN;M;S
matizar;matiz;1,25;1,1;1,85;1,45;1,2;VERB;X;X
mato;mat;3,65;3,37;1;3;3;NOUN;M;S
matorral;matorral;1,15;1,2;1,4;1,25;1,75;NOUN;M;S
matrícula;matricul;1,35;1,25;3,15;1,85;1,25;NOUN;F;S
matriculación;matricul;1,5;1,4;2,65;1,8;1,5;NOUN;F;S
matricular;matricul;1,4;1,6;2,65;2;1,45;ADJ;X;S
matrimonial;matrimonial;1,3;1,55;2,35;1,5;1,6;PROPN;X;X
matrimonio;matrimoni;1,87;2,8;3,47;1,67;1,27;NOUN;M;S
matriz;matriz;1,45;1,05;1,25;1,25;1,63;NOUN;F;S
matrona;matron;1,05;1,32;2,75;1,16;1,35;PROPN;X;X
matutino;matutin;1,63;1,2;2;1,3;1,4;PROPN;X;X
mausoleo;mausole;2,16;1,88;1,89;1,29;1,59;NOUN;M;S
maxilar;maxil;1,16;1,33;1,61;1,21;1,68;ADJ;X;S
máxima;maxim;1,05;1,35;3,25;1,3;1,3;ADJ;F;S
máxime;maxim;1,05;1,14;1,75;1,53;1,19;ADV;X;X
maximizar;maximiz;1,2;1,55;2,5;1,8;1,5;VERB;X;X
máximo;maxim;1,35;1,2;2,8;1,85;1,15;ADJ;M;S
maya;may;1,3;1,15;1,84;1,11;1,11;PROPN;X;X
mayo;may;1,25;1;3,05;1,25;1;NOUN;X;X
mayor;mayor;1,95;1,65;2,3;1,45;1,3;ADJ;X;S
mayorazgo;mayorazg;1,81;1,59;2;1,29;1,44;PROPN;X;X
mayordomo;mayordom;1,97;1,03;1,7;1,43;1,1;PROPN;X;X
mayoría;mayor;1,7;1,3;2,9;1,35;1,4;NOUN;F;S
mayoritario;mayoritari;1,55;1,6;2,15;1,75;1,35;ADJ;M;S
mayúscula;mayuscul;1,05;1,05;2,15;1,1;1,2;PROPN;X;X
maza;maz;1,45;2,29;1,5;1,9;1,42;NOUN;F;S
mazmorra;mazmorr;3,4;3,25;1,55;3,25;2,4;PROPN;X;X
mazo;maz;1,53;2,35;1,32;1,9;1,35;NOUN;M;S
meacamas;meacam;2,27;1,5;1,07;2,11;3,4;NOUN;F;P
meandro;meandr;1,21;1,14;1,4;1,38;1,85;PROPN;X;X
meca;mec;1,21;1,67;2,25;1,58;1,89;PROPN;X;X
mecánica;mecan;1,47;1,7;1,43;1,43;1,5;PROPN;X;X
mecánico;mecan;1,23;1,4;1,67;1,2;1,4;ADJ;M;S
mecanismo;mecan;1,37;1,53;1,53;1,57;1,33;NOUN;M;S
mecanizado;mecaniz;1,6;1,35;1,3;1,45;1,53;ADJ;M;S
mecano;mecan;1,47;1,06;2,11;1,11;1,33;PROPN;X;X
mecanógrafo;mecanograf;1,3;1,22;2;1,1;1,2;PROPN;X;X
mecedora;mecedor;1,73;1,17;2,13;1,07;1,07;PROPN;X;X
mecer;mec;1,47;1,16;3,21;1,05;1;VERB;X;X
mecha;mech;1,25;1,55;1,75;1,2;1,25;NOUN;F;S
mechero;mecher;1,37;2,1;1,57;1,47;1,4;NOUN;M;S
mechón;mechon;1;1;1,63;1,1;1,23;PROPN;X;X
medalla;medall;1,27;1,23;3,77;1,27;1,2;NOUN;F;S
medallero;medaller;1,05;1,25;2,55;1,05;1,05;ADJ;M;S
medallón;medallon;1,2;1,15;2,8;1,05;1,2;PROPN;X;X
media;medi;1,53;1,53;1,57;1,4;1,3;NUM;F;S
mediación;mediacion;1,2;1,25;2,25;1,5;1,3;NOUN;F;S
mediación;mediacion;2,4;2,3;1,75;1,7;1,95;NOUN;F;S
mediador;mediador;1,8;1,25;2,7;1,25;1,2;NOUN;M;S
mediana;median;1,05;1,05;2,2;1,2;1,3;ADJ;F;S
medianoche;medianoch;1,65;1,95;2,55;1,2;1,05;NOUN;F;S
mediar;medi;1,45;1,25;2;1,25;1,1;VERB;X;X
medias;medi;1,1;1,1;1,85;1,2;1,55;NOUN;F;P
mediático;mediat;1,7;1,9;1,74;2,15;1,5;ADJ;M;S
médica;medic;1,7;1,6;2,1;1,35;1,15;PROPN;X;X
medicamento;medicament;3;2,3;1,2;1,9;2,55;NOUN;M;S
médicas;medic;1,35;1,6;2,05;1,7;1,35;ADJ;F;P
medicina;medicin;1,77;1,9;2,27;1,33;1,67;NOUN;F;S
medicinal;medicinal;1,45;1,75;3,15;1,4;1,3;ADJ;X;S
medición;medicion;1,05;1,2;1,6;1,4;1,21;NOUN;F;S
médico;medic;2,03;2,77;1,77;1,57;1,57;ADJ;M;S
medida;med;1,25;1,4;1,65;1,05;1,1;NOUN;F;S
medidor;medidor;1,3;1,5;1,6;1,55;1,25;NOUN;M;S
medieval;medieval;1,25;1,25;2,35;1,85;1,9;ADJ;X;S
medio;medi;1,63;1,57;1,37;1,5;1,43;ADV;X;X
medioambiental;medioambiental;1,35;1,25;2,65;1,2;1,2;ADJ;X;S
medioambiente;medioambient;1,85;1,45;4;1,1;1,1;ADV;X;X
mediocampista;mediocamp;1,45;1,1;2,26;1,4;1,44;ADJ;X;S
mediocre;mediocr;2,9;2,4;1,15;2,45;2,45;PROPN;X;X
mediocridad;mediocr;3,45;2,2;1,35;3;2,16;NOUN;F;S
mediodía;mediod;1,3;1,15;3,1;1,1;1,2;NOUN;M;S
medir;med;1,25;1,2;1,75;1,4;1,25;VERB;X;X
meditación;medit;1,43;1,23;3,1;1,07;1,07;NOUN;F;S
meditar;medit;1,5;1,15;2,9;1,2;1,11;VERB;X;X
mediterráneo;mediterrane;1,05;1,1;3,55;1;1;PROPN;X;X
médula;medul;1,4;1,55;1,85;1,4;1,55;NOUN;F;S
medular;medul;1,42;2,15;1,85;1,45;1,8;ADJ;X;S
medusa;medus;1,47;3,67;1,4;1,8;3,03;NOUN;F;S
mejilla;mejill;1,2;1;2,35;1,05;1;PROPN;X;X
mejillón;mejillon;1,1;1;1,8;1;1,73;NOUN;M;S
mejor;mejor;1,1;1,15;4,11;1,3;1,2;ADV;X;X
mejora;mejor;1,2;1,25;3,75;1,2;1,05;VERB;X;S
mejoramiento;mejor;1;1;4;1,05;1;NOUN;M;S
mejorar;mejor;1,2;2,03;4,3;1,17;1,13;VERB;X;X
mejoría;mejor;1,1;1;3,95;1,32;1,21;NOUN;F;S
mejoro;mejor;1;1,05;3,6;1,1;1,15;PROPN;X;X
melancolía;melancol;4,05;2,25;1,65;1,9;1,6;NOUN;F;S
melancólico;melancol;3,75;1,9;1,8;2,3;1,75;PROPN;X;X
melena;melen;1,17;1,03;3,17;1,13;1,07;PROPN;X;X
mella;mell;2,13;1,85;1,6;1,59;1,46;NOUN;F;S
melocotón;melocoton;1,05;1,1;3;1,11;1,65;NOUN;M;S
melocotonar;melocoton;1,11;1,07;1,82;1,12;1,24;PROPN;X;X
melocotonero;melocotoner;1,05;1;2,7;1;1,05;NOUN;M;S
melodía;melod;2,66;1,52;3,9;1,59;1,21;NOUN;F;S
melódica;melod;1,3;1,05;2,9;1,1;1;PROPN;X;X
